"id:ID(Movie-ID)","name","pubdate","rating",":LABEL"
"1302361","屋顶 Il tetto","[""1956-10-06""]","8.2","Movie"
"6011805","一九四二","[""2012-11-29(中国大陆)"",""2012-11-11(罗马电影节)""]","7.3","Movie"
"1297480","杯弓蛇影 The Beast with Five Fingers","[""1947-02-08""]","","Movie"
"1297526","壁橱里的怪物 Monster in the Closet","[""1986-05-15""]","6.3","Movie"
"1918208","割腕者的天堂 Wristcutters: A Love Story","[""2007-11-02(美国)""]","7.7","Movie"
"1299112","梦 夢","[""1990-05-25(日本)""]","8.6","Movie"
"26437237","瑞士军刀男 Swiss Army Man","[""2016-01-22(圣丹斯电影节)"",""2016-07-01(美国)""]","7.8","Movie"
"1303973","狗·星·人：序曲 Prelude: Dog Star Man","[""1962-08-02""]","7.3","Movie"
"3442684","龙珠Z剧场版4：超级赛亚人孙悟空 ドラゴンボールZ 超サイヤ人だ孫悟空","[""1991-03-19""]","7.1","Movie"
"1947287","魔镜天桥 Saturday the 14th","[""1981-10-30""]","","Movie"
"3059212","龙珠剧场版：摩诃不可思议大冒险 ドラゴンボール 摩訶不思議大冒険","[""1988-07-09""]","7.9","Movie"
"3670195","为何来我家 우리집에 왜 왔니","[""2009-04-02(韩国)""]","7.0","Movie"
"1751547","复活 Renaissance","[""2006-03-15""]","7.2","Movie"
"3282392","海狸 The Beaver","[""2011-02-11(英国)"",""2011-05-06(美国)""]","6.9","Movie"
"1294844","盖世枭雄 Key Largo","[""1948-07-31""]","7.7","Movie"
"4831508","鲨鱼惊魂夜 Shark Night 3D","[""2011-09-02(美国)""]","4.3","Movie"
"1308017","漩涡 うずまき","[""2000-02-11""]","5.6","Movie"
"1292881","万世魔星 Life of Brian","[""1979-08-17""]","8.0","Movie"
"2012333","十三刺客 十三人の刺客","[""1963-12-07(日本)""]","7.7","Movie"
"2082013","欲望都市 Sex and the City","[""2008-05-30(美国)""]","7.7","Movie"
"26334993","科比的缪斯 Kobe Bryant's Muse","[""2015-02-21(美国)""]","9.1","Movie"
"1292454","龙卷风 Twister","[""1996-05-10""]","7.2","Movie"
"11584413","视界 Sight","[""""]","7.7","Movie"
"26717467","奥利最开心的一天 Hymyilevä mies","[""2016-05-19(戛纳电影节)"",""2016-09-02(芬兰)""]","7.3","Movie"
"1420053","七秒钟 7 Seconds","[""2005-06-28""]","5.5","Movie"
"1437109","黑暗侵袭 The Descent","[""2005-07-08(英国)""]","7.5","Movie"
"1945253","自由作家 Freedom Writers","[""2007-01-05""]","8.5","Movie"
"22220510","你是我的归宿 Evim Sensin","[""2012-11-02""]","7.5","Movie"
"1786463","牡蛎公主 Die Austernprinzessin","[""1919-06-26""]","7.5","Movie"
"1303226","无处藏身 인정사정 볼 것 없다","[""1999-07-31(韩国)""]","6.6","Movie"
"25662329","疯狂动物城 Zootopia","[""2016-03-04(中国大陆/美国)""]","9.2","Movie"
"1295746","黑侠","[""1996-11-09""]","6.7","Movie"
"1850660","复制贝多芬 Copying Beethoven","[""2006-10-19""]","7.3","Movie"
"1298217","黑暗 Tenebre","[""1982-10-28""]","6.6","Movie"
"1300701","惩罚者 The Punisher","[""1989-10-05""]","7.0","Movie"
"1839626","黑色圣诞节 Black Christmas","[""2006-12-15""]","5.5","Movie"
"2980759","音乐盒 The Music Box","[""1932-04-16""]","6.6","Movie"
"26606242","冈仁波齐","[""2015-09-15(多伦多国际电影节)""]","7.6","Movie"
"1806971","死亡珍珠 The Pearl of Death","[""1944-08-01""]","7.7","Movie"
"1303466","亲爱的日记 Caro diario","[""1993-11-12""]","7.8","Movie"
"1294408","音乐之声 The Sound of Music","[""1965-03-02(美国)""]","8.9","Movie"
"25788052","西班牙情事 Ocho apellidos vascos","[""2014-03-14(西班牙)""]","6.7","Movie"
"21939307","本垒打 Home Run","[""""]","6.0","Movie"
"1296200","录音带 Tape","[""2001-01-26(美国)""]","7.8","Movie"
"2263156","哈迪塞镇之战 Battle for Haditha","[""2007-09-11""]","7.5","Movie"
"3071604","丹麦女孩 The Danish Girl","[""2015-09-05(威尼斯电影节)"",""2016-01-01(英国)""]","8.0","Movie"
"1293782","新科学怪人 Young Frankenstein","[""1974-12-15""]","7.5","Movie"
"1295604","少棒闯天下 The Bad News Bears","[""1976-04-07""]","8.0","Movie"
"1299460","埃內斯托 Ernesto","[""1979-09-10""]","5.8","Movie"
"1309218","最后的日子 Last Days","[""2005-05-13""]","7.0","Movie"
"25832628","狗镇的告白 Dogville Confessions","[""""]","8.0","Movie"
"25892603","沼泽地 La isla mínima","[""2014-09-26(西班牙)""]","7.3","Movie"
"1296283","慕德家一夜 Ma nuit chez Maud","[""1969-10-12""]","8.4","Movie"
"1302802","锡铁小兵 Tin Toy","[""1988-08-02(美国)""]","7.1","Movie"
"1465630","椅子的故事 A Chairy Tale","[""1999-11-30""]","7.8","Movie"
"1294661","未完成的机械钢琴曲 Неоконченная пьеса для механического пианино","[""1977-09-05(苏联)""]","7.8","Movie"
"1302976","门口的野蛮人 Barbarians at the Gate","[""1993-03-20""]","7.8","Movie"
"1306612","蜘蛛侠 Spider-Man","[""2002-08-07(中国大陆)"",""2002-04-30(菲律宾首映)"",""2002-05-03(美国)""]","7.4","Movie"
"1293655","两情相悦 Two of a Kind","[""1983-12-16""]","6.3","Movie"
"25798448","解救吾先生","[""2015-09-30(中国大陆)"",""2015-09-26(丝绸之路电影节)""]","7.8","Movie"
"1301798","不法之徒 Down by Law","[""1986-10-30(美国)""]","8.2","Movie"
"4250696","约她去看崩世光景 This Movie Is Broken","[""2010-09""]","6.5","Movie"
"3002820","神枪手 神槍手","[""2009-04-09""]","5.8","Movie"
"1459673","青燕 청연","[""2005-12-29""]","7.4","Movie"
"3725324","哈勃望远镜 Hubble 3D","[""2010-03-19(加拿大)""]","8.8","Movie"
"1304834","追踪 Pursued","[""1947-03-02""]","6.9","Movie"
"1308457","美食家 L'aile ou la cuisse","[""1976-10-27""]","8.3","Movie"
"25806368","呼吸 Respire","[""2014-05-17(戛纳电影节)"",""2014-11-12(法国)""]","6.9","Movie"
"1463777","同床异梦 Ricordati di me","[""2003-02-14(意大利)""]","7.3","Movie"
"1298897","电器小英雄 The Brave Little Toaster","[""1987-07-10""]","8.7","Movie"
"4315720","有钱人永远和我们在一起 The Rich Are Always with Us","[""1932""]","","Movie"
"25723780","大洋之间的灯光 The Light Between Oceans","[""2016-09-01(威尼斯电影节)"",""2016-09-02(美国)""]","6.7","Movie"
"3118170","古堡藏龙 The Prisoner of Zenda","[""1952-11-14""]","7.1","Movie"
"1295582","刺客战场 Assassins","[""1995-10-06""]","7.1","Movie"
"1298082","世纪争霸战 Battle Beyond the Stars","[""1980-09-08""]","","Movie"
"3231881","太空堡垒卡拉狄加：计划 Battlestar Galactica: The Plan","[""2009-10-27""]","6.9","Movie"
"26325436","我怒了 I Am Wrath","[""2016-04-15(美国)""]","5.4","Movie"
"24532586","杀出魔鬼镇 The Town That Dreaded Sundown","[""2014-10-16(美国)""]","4.3","Movie"
"1464130","贪婪四重奏 The Lickerish Quartet","[""1970-10-13""]","6.5","Movie"
"1308779","后天 The Day After Tomorrow","[""2004-05-28(中国大陆/美国)"",""2004-05-17(墨西哥城首映)""]","8.0","Movie"
"10436497","我的美好欲望 Barely Legal","[""2011-07-26(美国)""]","4.1","Movie"
"4827978","我是一部照相机 I Am a Camera","[""2 December 1955""]","","Movie"
"1419941","天堂此时 Paradise Now","[""2005-09-07""]","7.7","Movie"
"6896277","点亮灯光 Keep the Lights On","[""2012-01-20(圣丹斯电影节)"",""2012-02-10(柏林电影节)""]","6.8","Movie"
"1482080","航班蛇患 Snakes on a Plane","[""2006-08-18""]","6.1","Movie"
"4262285","赛比 Sebbe","[""2010-03-12""]","7.3","Movie"
"4096051","求爱者 Le soupirant","[""1962""]","8.0","Movie"
"1433788","美国最后的处男 The Last American Virgin","[""1982-06-26""]","7.2","Movie"
"1296834","彼岸花","[""1958-09-07""]","8.3","Movie"
"21334546","疯狂的米罗 Bad Milo!","[""2013""]","5.4","Movie"
"1301348","终极人鱼岛 Mermaid Chronicles Part 1: She Creature (TV)","[""2001-12-20""]","6.7","Movie"
"1300614","卖花女 Pygmalion","[""1938-03-16""]","8.3","Movie"
"2297262","甜蜜幼儿园 Keinohrhasen","[""2007-12-20""]","7.2","Movie"
"3538056","幸运星 Lucky Star","[""1929-08-18""]","8.1","Movie"
"1298487","寅次郎的故事1 男はつらいよ","[""1969-08-27(日本)""]","8.6","Movie"
"3012009","殉难者 Martyrs","[""2008-09-03""]","6.8","Movie"
"1847588","人生七年7 49 Up","[""2005-09-15(英国)""]","9.0","Movie"
"3393383","小公子 Little Lord Fauntleroy","[""1980-11-25""]","","Movie"
"1308770","王牌播音员 Anchorman: The Legend of Ron Burgundy","[""2004-07-09""]","6.2","Movie"
"1303357","纸月亮 Paper Moon","[""1973-05-09""]","8.7","Movie"
"26388342","好邻居 The Good Neighbor","[""2016-09-16(美国)""]","6.7","Movie"
"1470602","大眼仔的新车 Mike's New Car","[""2002-05-24(美国)""]","7.4","Movie"
"1299486","天与地 天と地と","[""1990-06-23(日本)""]","7.8","Movie"
"1299829","黑夜幽灵 The Ghost and the Darkness","[""1996-10-11""]","7.1","Movie"
"21372181","海军陆战队员3：国土防线 The Marine 3: Homefront","[""2013-03-05(美国)""]","4.4","Movie"
"2138985","十分钟 10 minuta","[""2002-11-08""]","7.9","Movie"
"3130431","四签名 The Sign of Four","[""1987-12-29""]","9.0","Movie"
"1301182","雷公弹 Juggernaut","[""1974-12-20""]","","Movie"
"3005365","蓝调传奇 Cadillac Records","[""2008-12-05""]","8.0","Movie"
"4301278","特工争风 This Means War","[""2012-06-16(中国大陆)"",""2012-02-17(美国)""]","6.6","Movie"
"1295742","洛奇 Rocky","[""1976-12-03(美国)""]","8.5","Movie"
"26332941","雪山之家 Sieranevada","[""2016-05-12(戛纳电影节)"",""2016-08-03(法国)"",""2016-09-09(罗马尼亚)""]","6.9","Movie"
"1299599","点心 Dim Sum: A Little Bit of Heart","[""1985-08-09""]","7.1","Movie"
"3218852","艾玛·布兰克的最后日子 De laatste dagen van Emma Blank","[""2009-05-07(荷兰)""]","7.1","Movie"
"1292590","天崩地裂 Dante's Peak","[""1997-02-07""]","6.8","Movie"
"1305988","浩劫妙冤家 Swept Away","[""2002-10-11""]","6.3","Movie"
"11637682","吾辈本如斯 We Are What We Are","[""2013-09-27(美国)""]","5.3","Movie"
"10569150","剧场版魔法少女小圆 后篇 永远的故事 劇場版 魔法少女まどか☆マギカ [後編] 永遠の物語","[""2012-10-27(中国香港)"",""2012-10-13(日本)""]","8.9","Movie"
"2156528","生活大爆炸  第一季 The Big Bang Theory Season 1","[""2007-09-24(美国)""]","9.4","Movie"
"1309114","METALLICA：某种怪兽 Metallica: Some Kind of Monster","[""2004-05-21""]","8.1","Movie"
"1308841","杀妻总动员 Survive Style 5+","[""2004-08-07""]","8.1","Movie"
"25955779","忍者神龟2：破影而出 Teenage Mutant Ninja Turtles: Out of the Shadows","[""2016-07-02(中国大陆)"",""2016-06-03(美国)""]","6.3","Movie"
"6558248","2012: 冰河时期 2012: Ice Age","[""28 June 2011 (USA)""]","3.5","Movie"
"3069345","开始邮政 Going Postal","[""2010-05-30""]","7.8","Movie"
"1302990","钓金龟 Indiscreet","[""1958-05-20(美国)""]","7.1","Movie"
"11539829","忒修斯的船 Ship of Theseus","[""2012-09-06(多伦多电影节)"",""2013-07-19(印度)""]","7.7","Movie"
"1292998","风雨中的孤儿 Orphans of the Storm","[""1921-12-28""]","8.3","Movie"
"1292464","恋爱中的女人 Women in Love","[""1969-09""]","7.4","Movie"
"10551894","幻影计划 Phantom","[""2013-03-01(美国)""]","6.3","Movie"
"1302252","白痴 Idioterne","[""1999-07-17(丹麦)""]","7.5","Movie"
"3212352","狗舍 Doghouse","[""2009-06-12(英国)""]","6.5","Movie"
"1419862","四个女人的故事 La Bande des quatre","[""1988""]","7.5","Movie"
"1428096","都市浪人 Slacker","[""1991-07-05""]","7.7","Movie"
"1307547","星际宝贝 Lilo & Stitch","[""2002-07-16(美国)""]","7.9","Movie"
"1299470","血洒胭脂马 Ride the Pink Horse","[""1947-10-08""]","6.4","Movie"
"3713502","橙衣梦想 In Oranje","[""2004-04-28(荷兰)""]","7.8","Movie"
"26392522","如果上帝愿意 Se Dio vuole","[""2015-04-09(意大利)""]","6.8","Movie"
"4160540","机械姬 Ex Machina","[""2015-01-21(英国)"",""2015-04-10(美国)""]","7.5","Movie"
"4023250","制胜一击 Haywire","[""2011-11-07(AFI影展)"",""2012-01-20(美国)""]","5.1","Movie"
"1300659","空中大灌篮 Space Jam","[""1997-07-15(中国大陆)"",""1996-11-15(美国)""]","6.9","Movie"
"1308027","猪堕井的那天 돼지가우물에빠진날","[""1996-05-04(韩国)""]","7.2","Movie"
"1294963","一个都不能少","[""1999-09-07(威尼斯电影节)""]","7.4","Movie"
"2144242","科洛弗档案 Cloverfield","[""2008-01-18(美国)""]","7.3","Movie"
"1468268","喜悦 Till glädje","[""1950-02-20""]","7.3","Movie"
"2035011","我的兄弟汤姆 My Brother Tom","[""2001-09-22""]","8.4","Movie"
"3678901","失落的岛屿 Lost Islands","[""2008-03-03""]","7.6","Movie"
"26336731","夺旗 Atrapa la bandera","[""2015-08-28(西班牙)""]","5.6","Movie"
"1971242","格拉迪瓦的召唤 Gradiva (C'est Gradiva qui vous appelle)","[""2006-09-08""]","6.8","Movie"
"3215171","爱放飞 Love Takes Wing","[""""]","7.1","Movie"
"3568946","时光依旧 The Time That Remains","[""2009-08-12""]","7.5","Movie"
"25814453","慈母复仇路 Lila & Eve","[""2015-07-17(美国)""]","5.2","Movie"
"1293341","母女情深 Terms of Endearment","[""1983-12-09(美国)""]","8.1","Movie"
"3148748","海扁王 Kick-Ass","[""2010-04-16""]","7.5","Movie"
"1434432","静默与呼喊 Csend és kiáltás","[""1967""]","7.5","Movie"
"20415239","离巨星二十英尺 Twenty Feet from Stardom","[""2013-01-17(圣丹斯电影节)"",""2013-06-14(美国)""]","7.5","Movie"
"1303603","西鹤一代女 西鶴一代女","[""1952-04-03(日本)""]","8.3","Movie"
"5075026","Seas Beneath","[""1931""]","","Movie"
"1294966","七寇伏尸记 Seven Men from Now","[""1956-08-04""]","7.5","Movie"
"1293871","欢乐谷 Pleasantville","[""1998-10-23""]","8.0","Movie"
"1306808","咒怨 呪怨","[""2002-10-18(Screamfest恐怖电影节)"",""2003-01-25(日本)""]","7.3","Movie"
"25981077","曝光 Exposed","[""2016-01-22(美国)""]","5.1","Movie"
"3009079","另一个女人 Love and Other Impossible Pursuits","[""2009-09-16(多伦多国际电影节)"",""2011-02-04(美国)""]","7.3","Movie"
"25760447","正义联盟：战争 Justice League: War","[""2014-02-04(美国)""]","7.6","Movie"
"3130190","宿命 숙명","[""2008-03-20""]","6.4","Movie"
"1303134","博命 These Are the Damned","[""1963-05-19""]","6.5","Movie"
"5114433","血腥战场 Mindwarp","[""1992""]","","Movie"
"25859778","脑中蜜 Honig im Kopf","[""2014-12-25(德国)""]","7.9","Movie"
"1294791","机器战警 RoboCop","[""1987-07-17""]","7.6","Movie"
"1297768","不惜一切 To Die For","[""1995-10-06""]","6.7","Movie"
"1963064","再见，汤姆叔叔 Addio zio Tom","[""1971-09-30""]","7.4","Movie"
"25800269","尚衣院 상의원","[""2014-12-24(韩国)""]","6.6","Movie"
"25814611","小淘气尼古拉的假期 Les vacances du petit Nicolas","[""2014-07-09(法国)""]","7.3","Movie"
"1471655","步步杀机 Uncovered","[""1995-01-05(德国)""]","6.5","Movie"
"1306670","惊心食人族 Jeepers Creepers","[""2001-08-31""]","5.8","Movie"
"1300435","暗杀第一夫人 Assassination","[""1987-01-09""]","5.5","Movie"
"1482103","摇滚之神 Tenacious D in The Pick of Destiny","[""2006-11-22""]","6.8","Movie"
"1292538","飞离航道 Air America","[""1990-08-10""]","6.5","Movie"
"1297412","数字谋杀案 Murder by Numbers","[""2002-04-19""]","6.3","Movie"
"1296292","浮生梦 My Cousin Rachel","[""1953-03-26""]","6.8","Movie"
"19957083","泰迪熊2 Ted 2","[""2015-06-26(美国)""]","6.4","Movie"
"3701938","恐怖夜车 Night Train to Terror","[""1985""]","","Movie"
"1769364","无医可靠 Moartea domnului Lăzărescu","[""2006-04-15""]","7.7","Movie"
"3005588","睡美人 Sleeping Betty","[""2007-06-11""]","8.1","Movie"
"2283680","人生七年3 21 Up","[""1977-05-09(英国)""]","9.2","Movie"
"1296909","虎口脱险 La grande vadrouille","[""1966-12-08(法国)""]","8.9","Movie"
"2033992","陈查理在歌剧院 Charlie Chan At The Opera","[""1936-12-05""]","","Movie"
"1303741","霹雳神风 Grand Prix","[""1966-12-21""]","7.6","Movie"
"1308326","东京之宿 東京の宿","[""1935-11-21""]","8.0","Movie"
"26020796","家族之苦 家族はつらいよ","[""2016-03-12(日本)""]","8.1","Movie"
"21871405","鬼夫 พี่มากพระโขนง","[""2013-03-28(泰国)""]","7.1","Movie"
"25763481","92班 The Class of '92","[""2013-11-29(英国)"",""2013-12-01(爱尔兰)""]","8.8","Movie"
"5501711","我的见鬼女友 오싹한 연애","[""2011-12-01(韩国)""]","6.8","Movie"
"24754128","混血一族 ハーフ","[""2013-04-05(日本)""]","","Movie"
"1754927","88分钟 88 Minutes","[""2007-03-01(以色列)"",""2007-04-13(罗马尼亚)"",""2007-05-30(法国)""]","6.5","Movie"
"1300308","莎乐美 Salome","[""1953-08-28""]","5.5","Movie"
"11443314","里约大冒险2 Rio 2","[""2014-04-11(中国大陆/美国)""]","7.6","Movie"
"4109909","初学者 Beginners","[""2010-09-11(多伦多电影节)"",""2011-06-03(美国)""]","7.8","Movie"
"4816602","魔境仙踪 Oz: The Great and Powerful","[""2013-03-29(中国大陆)"",""2013-03-08(美国)""]","6.3","Movie"
"2255476","两个情人 Two Lovers","[""2008-05-19""]","6.9","Movie"
"1309029","爱神 Eros","[""2004-12-03(意大利)"",""2005-05-12(香港)""]","7.3","Movie"
"10827393","小小爱火花 Mosquita y Mari","[""2012-01-22(美国)""]","6.2","Movie"
"21349049","荒原上的青春 All the Wilderness","[""2014-03-09(美国西南偏南电影节)"",""2015-02-20(美国)""]","7.0","Movie"
"26728637","劫机惊魂 Neerja","[""2016-02-19(印度)""]","6.9","Movie"
"1298978","万世师表 Goodbye, Mr. Chips","[""1969-11-05""]","8.3","Movie"
"5150874","我恨爱情故事 I Hate Luv Storys","[""2010-06(美国)"",""2011-07-02(印度)""]","6.7","Movie"
"1305074","蛛丝马迹 Along Came a Spider","[""2001-04-02""]","6.7","Movie"
"1858271","我的父亲,罗穆卢斯 Romulus, My Father","[""2007-05-20""]","7.9","Movie"
"24843623","延坪海战 연평해전","[""2015-06-24(韩国)""]","6.5","Movie"
"1401587","绑架门口狗 플란다스의 개","[""2000-02-19(韩国)""]","7.4","Movie"
"1295859","盖普眼中的世界 The World According to Garp","[""1982-07-23(美国)""]","7.5","Movie"
"1783462","奇幻人生 Stranger than Fiction","[""2006-11-10(美国)""]","7.8","Movie"
"3610676","冬天的骨头 Winter's Bone","[""2010-06-11""]","7.3","Movie"
"5058321","蝶恋花娇 The Pleasure Seekers","[""1964""]","","Movie"
"6848284","激情热线 For a Good Time, Call...","[""2012""]","6.0","Movie"
"3428545","犹太长老的灵猫 Le Chat du rabbin","[""2011-06-01(法国)""]","7.7","Movie"
"1891279","愛上冰山的女人 L'Iceberg","[""2006-06-26""]","7.5","Movie"
"1361277","替天行道三人行 Die fetten Jahre sind vorbei","[""2005-03-30""]","8.0","Movie"
"1293273","群众 The Crowd","[""1928-02-18""]","8.6","Movie"
"4915135","李小龙我的兄弟","[""2010-11-25""]","6.3","Movie"
"1300641","折磨 Hets","[""1944-10-02""]","7.5","Movie"
"4917698","硬汉2：奉陪到底","[""2011-04-01(中国大陆)""]","6.4","Movie"
"1416435","破碎之花 Broken Flowers","[""2005-08-05""]","7.8","Movie"
"1868729","冰雪皇后 Lumikuningatar","[""1986-12-19(芬兰)""]","7.7","Movie"
"1293591","一个明星的诞生 A Star Is Born","[""1976-12-17(美国)""]","6.6","Movie"
"5325320","美食之旅 The Trip","[""2010-09(多伦多电影节)"",""2011-06-10(美国)""]","7.3","Movie"
"1303351","苦海奇花 Gaby: A True Story","[""1987-09-14""]","","Movie"
"6875451","神圣车行 Holy Motors","[""2012-05-23(戛纳电影节)"",""2012-07-04(法国)""]","7.6","Movie"
"1296186","小精灵 Gremlins","[""1984-06-08""]","7.0","Movie"
"1293866","风骚坏姊妹 Jawbreaker","[""1999-02-19""]","5.4","Movie"
"26336727","印度的女儿 India's Daughter","[""2015-01(美国)"",""2015-03-04(英国)""]","8.8","Movie"
"4036969","黑暗之家 Dom zly","[""2009-11-27""]","7.5","Movie"
"6118625","这还用说吗？ Does it need to be said ?","[""""]","8.6","Movie"
"5908473","火车 화차","[""2012-03-08(韩国)""]","6.8","Movie"
"1306111","绿色食品 Soylent Green","[""1973-05-09""]","7.3","Movie"
"3168062","国家地理：人类消失之后 Aftermath: Population Zero","[""2008-03-09""]","7.7","Movie"
"1945629","魂断今宵 Angel Face","[""1953-12-24""]","7.8","Movie"
"1921860","大象 Elephant","[""1989""]","7.4","Movie"
"1296720","变蝇人2 The Fly II","[""1989-02-10""]","6.1","Movie"
"1293014","香笺泪 The Letter","[""1940-11-23""]","7.6","Movie"
"5327201","亚历克斯·克洛斯 Alex Cross","[""2012-10-19(美国)""]","5.6","Movie"
"3792799","岁月神偷 歲月神偷","[""2010-04-16(中国大陆)"",""2010-02-14(柏林电影节)"",""2010-03-11(香港)""]","8.6","Movie"
"6127995","蠢蛋搞怪秀3.5 Jackass 3.5","[""2011-04-01""]","7.4","Movie"
"1401877","多谢先生 有りがたうさん","[""1936-02-27""]","7.8","Movie"
"25757061","少女日记 The Diary of a Teenage Girl","[""2015-08-07(美国)""]","7.0","Movie"
"1872205","少林传人 少林傳人","[""1983-02-25(香港)""]","6.5","Movie"
"5436043","女生部里的秘密 So Undercover","[""2012-1""]","5.6","Movie"
"1305053","红龙 Red Dragon","[""2002-10-04(美国)""]","7.7","Movie"
"4095250","老爸当家 Daddy's Home","[""2015-12-25(美国)""]","6.4","Movie"
"10515064","边缘之舞 Dancing on the Edge","[""2013-02-04""]","7.7","Movie"
"3713676","黑色星期五 Black Friday","[""2004年""]","","Movie"
"4917726","阳光姐妹淘 써니","[""2011-05-04(韩国)""]","8.8","Movie"
"1308185","恐惧中的恐惧 Angst vor der Angst","[""1975-07-08""]","7.5","Movie"
"1304935","毒海鸳鸯 The Panic in Needle Park","[""1971-10-01""]","7.4","Movie"
"1293229","证人 Witness","[""1985-02-08(美国)""]","7.2","Movie"
"1806348","小上尉 Le Petit Lieutenant","[""2005-11-16""]","6.9","Movie"
"25790555","记忆中的玛妮 思い出のマーニー","[""2014-07-19(日本)""]","7.6","Movie"
"1302387","热与尘 Heat and Dust","[""1983-08-04""]","7.5","Movie"
"3036464","闰年 Leap Year","[""2010-01-06(纽约首映)"",""2010-01-08(美国)""]","7.7","Movie"
"1299878","白兰 파이란","[""2001-04-28(韩国)""]","7.3","Movie"
"1908840","棋差一招 Le coup du berger","[""""]","7.4","Movie"
"1478230","人皮灯笼 人皮燈籠","[""1982-07-14""]","6.4","Movie"
"2123372","直入地狱 Straight to Hell","[""1987-06-26""]","","Movie"
"24708493","美国情人 Mistress America","[""2015-08-14(美国)""]","7.1","Movie"
"1432234","一个警察局长对共和国检察官的自白 Confessione di un commissario di polizia al procuratore della repubblica","[""1971-03-26(意大利)""]","7.7","Movie"
"2365260","爱在暹罗 รักแห่งสยาม","[""2007-11-22""]","8.3","Movie"
"1820145","理发师陶德 Sweeney Todd: The Demon Barber of Fleet Street","[""2007-12-21(美国)""]","7.7","Movie"
"3153867","被俘获的心 The Captive Heart","[""1946-04-29""]","","Movie"
"11504653","大宝和火星蜘蛛们的故事 David Bowie and the Story of Ziggy Stardust","[""""]","9.0","Movie"
"25833539","百货战警2 Paul Blart: Mall Cop 2","[""2015-04-17(美国)""]","5.4","Movie"
"3418436","异常 グロテスク","[""2009-01-17""]","5.8","Movie"
"1472913","卡拉马利联盟 Calamari Union","[""1985-02-08(芬兰)""]","7.6","Movie"
"1294832","插翅难飞 Turbulence","[""1997-01-10""]","6.4","Movie"
"1293968","激情沸点 The Hot Spot","[""1990-09-08""]","6.4","Movie"
"5996799","忠烈杨家将","[""2013-04-04(中国大陆/香港)""]","6.0","Movie"
"26615736","女孩睡着了 Girl Asleep","[""2015-10-20(澳大利亚)""]","5.8","Movie"
"3576361","恶魔理发师 Sweeney Todd The Demon Barber Of Fleet Street","[""""]","","Movie"
"4079117","杀戮都市1 GANTZ","[""2011-01-29(日本)""]","6.6","Movie"
"5180253","边疆 Край","[""2010-09-23(俄罗斯)""]","7.4","Movie"
"1296973","最后的莫希干人 The Last of the Mohicans","[""1992-09-25""]","7.6","Movie"
"1308928","狐狸的故事 Le roman de Renard","[""1930""]","8.5","Movie"
"1441090","砰嘣砰：十拿九稳的活计 Bang Boom Bang - Ein todsicheres Ding","[""1999-08-26""]","7.4","Movie"
"2567646","福音战士新剧场版：破 ヱヴァンゲリヲン新劇場版：破","[""2009-06-27""]","9.2","Movie"
"26762709","最终幻想15：王者之剑 Kingsglaive Final Fantasy XV","[""2017-03-10(中国大陆)"",""2016-07-09(日本)"",""2016-08-19(美国)""]","7.4","Movie"
"1401895","火柴厂女工 Tulitikkutehtaan tyttö","[""1990-01-12""]","8.3","Movie"
"19976888","千娇图 Небесные Жёны Луговых Мари","[""2012-11-11(意大利)""]","7.5","Movie"
"3329731","天生一对 Rab Ne Bana Di Jodi","[""2008-12-11(印度)""]","7.7","Movie"
"3445594","甜蜜的冲动 Tatarak","[""2009-02-13""]","7.3","Movie"
"3771562","普罗米修斯 Prometheus","[""2012-09-02(中国大陆)"",""2012-06-08(美国)""]","7.1","Movie"
"1295516","死亡列车 Terror Train","[""1980-10-03""]","5.5","Movie"
"1779314","迷人之星 Звезда пленительного счастья","[""1975-11-11""]","8.3","Movie"
"1300780","有情感的机器人 D.A.R.Y.L.","[""1985-06-14(美国)""]","8.0","Movie"
"1293819","玉焰 Jade","[""1995-10-13""]","5.8","Movie"
"1301130","日本最长的一天 日本のいちばん長い日","[""1967-08-03(日本)""]","8.2","Movie"
"1298089","瘟疯之神 Götter der Pest","[""1970-04-04""]","7.2","Movie"
"2373568","糊涂侦探归来 Get Smart, Again!","[""1989-02-26(美国)""]","7.4","Movie"
"1961696","黑暗崛起 The Seeker: The Dark Is Rising","[""2007-10-05""]","4.9","Movie"
"1301715","美国精神病人 American Psycho","[""2000-01-21(圣丹斯电影节)"",""2000-04-14(美国)""]","7.7","Movie"
"1293070","逃亡之路 The Getaway","[""1994-02-11(美国)""]","7.1","Movie"
"1476456","剧院 The Play House","[""1921-10-06""]","8.4","Movie"
"1297998","四十七人之刺客 四十七人の刺客","[""1994-10-22(日本)""]","7.2","Movie"
"1305549","战争生活 Naqoyqatsi","[""2002-10-18""]","7.8","Movie"
"2003965","一代天王亚历山大 Alexander the Great","[""1956-03-22""]","7.1","Movie"
"1301721","连锁反应 Chain Reaction","[""1996-08-02""]","5.9","Movie"
"1301394","战火浮生录 Les Uns et les autres","[""1981-05-27""]","8.0","Movie"
"6534248","无敌破坏王 Wreck-It Ralph","[""2012-11-06(中国大陆)"",""2012-11-02(美国)""]","8.6","Movie"
"3927749","乌龙特工 Central Intelligence","[""2016-06-17(美国)""]","6.1","Movie"
"6989758","龙珠：巴达克之章 ドラゴンボール エピソード オブ バーダック","[""2011-12-17""]","7.1","Movie"
"3338821","电焊工波力 BURN-E","[""2008-11-18(美国)""]","9.0","Movie"
